Estacion,Tipo,IDEstacion,IDNodo,hora,>C5_DSEL,>C5_GAS,>C5_GNV,AL_DSEL,AT_DSEL,AUT_GAS,AUT_GNV,BA_DSEL,BT_DSEL,B_DSEL,C2G_DSEL,C2G_GAS,C2G_GNV,C2P_DSEL,C2P_GAS,C2P_GNV,C3-C4_DSEL,C3-C4_GAS,C3-C4_GNV,C5_DSEL,C5_GAS,C5_GNV,CC_DSEL,CC_GAS,CC_GNV,ESP_DSEL,ESP_GAS,ESP_GNV,INT_DSEL,INT_GAS,INT_GNV,MB_DSEL,M_GAS,TX_GAS,TX_GNV
L_AK_45_AC_170,NOHAB,1,3493,10,4.43129153146,7.22726482559,1.84939024051,4.666666667,46.9016666631,1643.35380473,32.6717578512,8.96,13.7749999971,22.7166666698,60.4441368411,12.3935108069,6.59343943983,25.006665521,4.84025173367,2.57504973181,3.55751573753,5.80217035457,1.48472174279,1.06101346545,1.73047185993,0.442811747798,117.66760836,596.097482863,13.3790362626,0.636239660098,24.1204784229,0.0766152470275,8.91245181187,5.59730146492,6.49024672321,9.333333333,270.480000042,133.394685773,230.90955115
L_AK_45_AC_170,NOHAB,1,3493,11,4.11922874872,6.71830251582,1.71915149166,6.333333333,41.73,1607.12880761,31.9515633743,8.53333333248,23.925,24.7533333302,64.5038176736,13.2259107866,7.03628238729,23.7324405201,4.59361470146,2.44383700598,3.74475340792,6.10754774165,1.56286499241,1.68513903357,2.74839648374,0.703289246587,115.073821946,582.957506839,13.0841176951,0.772881734939,29.3007154068,0.0930695282911,6.93190696338,4.35345669405,5.04796967258,8.833333333,270.9,130.454222135,225.819534746
L_AK_45_AC_170,NOHAB,1,3493,12,4.74335431795,7.73622714146,1.97962899091,6.0,46.7233333369,1421.18206326,28.2547288963,11.52,19.4299999971,24.44,49.6183212875,10.1737775281,5.4125249133,17.2020374263,3.32959991829,1.77137178981,3.30786551021,5.39500050492,1.38053074324,1.31066369277,2.13764170958,0.547002747345,101.759641744,515.508619121,11.570269473,0.674670243599,25.5774200728,0.0812430136271,8.48804934464,5.33076329992,6.18118735544,9.0,346.919999958,115.360511053,199.691941801
L_AK_45_AC_170,NOHAB,1,3493,13,4.99300454265,8.14339698684,2.08381998936,4.666666667,49.5766666631,1587.96541336,31.5705731244,10.24,14.9350000029,23.8133333302,55.33194616,11.3453034246,6.03578535753,15.60925618,3.02130362894,1.60735588302,4.11922874872,6.71830251582,1.71915149166,2.37167715823,3.86811356951,0.989814495144,113.701682383,576.006325025,12.9281027543,0.888173485442,33.6715403565,0.10695282809,9.54905551272,5.99710871241,6.95383577487,9.166666667,364.980000042,128.898686773,223.126863969
L_AK_45_AC_170,NOHAB,1,3493,14,4.18164130676,6.82009498021,1.74519924205,5.5,51.895,1532.7006563,30.4718463893,11.0933333325,13.7749999971,21.3066666698,36.2364103978,7.42994055901,3.9527833461,16.2463686804,3.14462214505,1.67296224593,3.99440363637,6.51471759313,1.66705599243,1.80996414704,2.95198140826,0.755384746282,109.744608884,555.960013343,12.4781757899,0.623429465598,23.6348312062,0.075072658161,10.5393279348,6.61903109652,7.67497429864,8.0,335.16,124.412723446,215.361548789
L_AK_45_AC_170,NOHAB,1,3493,15,5.67954266993,9.26311407688,2.37034523902,5.666666667,54.7483333369,1857.24201486,36.9241007057,10.6666666675,16.8199999971,23.97,41.1982425265,8.44731831182,4.49403583743,26.4401686399,5.11771839353,2.72266404762,3.43269062406,5.59858543005,1.4326262431,4.36887897716,7.12547236729,1.82334249167,132.982456612,673.681642349,15.120364339,0.785691929439,29.7863626234,0.0946121171576,11.034464148,6.9299922899,8.03554356207,8.833333333,342.09,150.756467819,260.963231897
L_AK_45_AC_170,NOHAB,1,3493,16,3.55751573753,5.80217035457,1.48472174279,5.166666667,43.1566666631,1908.055919,37.9343393815,10.6666666675,13.3399999971,20.8366666698,29.4702756768,6.04260725972,3.21471176701,19.1133749181,3.69955546476,1.96819087756,2.49650227207,4.07169849464,1.041909995,2.18443948783,3.56273618243,0.911671245523,136.620839627,692.113485976,15.5340555746,0.597809076597,22.663536773,0.0719874804279,10.8222629144,6.7967232074,7.88101387818,7.833333333,332.429999958,154.881145509,268.103152566
L_AK_45_AC_170,NOHAB,1,3493,17,2.80856505594,4.58066080624,1.17214874431,5.166666667,49.0416666631,1864.1655636,37.0617487928,10.6666666675,10.875,18.8,26.3127461403,5.3951850534,2.87027836344,19.4319311636,3.76121472189,2.00099405852,1.87237670396,3.05377387082,0.781432496207,2.05961437436,3.35915125791,0.859575745828,133.478197346,676.193037011,15.176731026,0.491057455932,18.6164766408,0.0591325732274,10.0441917259,6.3080699058,7.3144050383,8.166666667,328.86,151.318467679,261.936067767
L_AK_45_AC_170,NOHAB,1,3493,18,2.62132738555,4.27528341916,1.09400549469,6.333333333,50.825,1874.42725201,37.2657629244,7.25333333248,13.6300000029,20.3666666698,20.1480456107,4.13117026836,2.19781314629,13.3793624426,2.58968882533,1.3777336143,0.624125568112,1.01792462381,0.260477498787,1.3730762497,2.23943417214,0.573050497271,134.212955942,679.915282715,15.2602745095,0.508137715095,19.2640062565,0.0611893583622,9.76125674634,6.13037779491,7.10836545875,8.666666667,259.140000042,152.151431767,263.377949522
L_AK_45_AC_170,NOHAB,1,3493,19,2.30926460168,3.76632110756,0.963766745374,5.5,47.4366666631,1819.53339937,36.1744101944,9.81333333248,13.7749999971,16.92,22.1027067554,4.53195544433,2.41103382502,15.927812435,3.08296288792,1.64015906497,1.1858385793,1.93405678506,0.49490724765,1.68513903357,2.74839648374,0.703289246587,130.282439983,660.003510038,14.8133671892,0.542298233933,20.5590655074,0.0653029286935,9.19538679144,5.7749935758,6.69628630275,8.833333333,235.830000042,147.695575575,255.664750551
L_AK_45_AC_170,NOHAB,1,3493,20,2.80856505594,4.58066080624,1.17214874431,6.0,43.335,1621.22317519,32.2317755618,9.81333333248,13.92,13.0033333302,12.3294010502,2.52802956821,1.34493043332,11.7865811963,2.28139253598,1.2137177075,1.12342602238,1.8322643225,0.468859497725,1.3730762497,2.23943417214,0.573050497271,116.083008475,588.069989012,13.1988641693,0.503867650432,19.1021238575,0.0606751620939,7.63924441018,4.79768696993,5.56306861989,8.166666667,220.289999958,131.59829332,227.799950699
L_AK_45_AC_170,NOHAB,1,3493,21,1.87237670396,3.05377387082,0.781432496207,6.5,38.3416666631,1298.16543426,25.8090172652,10.24,14.0650000029,10.81,8.8711544117,1.81894810345,0.967693848102,5.73401247544,1.10986663943,0.590457263268,1.06101346545,1.73047185993,0.442811747798,0.561713011189,0.916132161247,0.234429748862,92.9513909092,470.886516024,10.5687541964,0.392845964592,14.8931813068,0.0473060585634,4.38549215998,2.75422770407,3.19361346594,6.333333333,186.899999958,105.374977492,182.406732429
L_AK_45_AC_170,NOHAB,1,3493,22,3.12062783981,5.08962311784,1.30238749363,12.33333333,32.4566666631,974.489519563,19.3739689653,20.0533333325,15.9499999971,8.14666666698,21.2005554591,4.3469776711,2.31262428114,5.09689997785,0.986548123875,0.524850900651,2.12202693128,3.46094372047,0.885623495753,1.93478926089,3.15556633339,0.807480246133,69.7755107935,353.478811452,7.93361148544,0.473977196512,17.9689470154,0.0570757880617,3.39521973786,2.13230531997,2.47247494217,5.166666667,156.87,79.1014831242,136.926653845
L_AK_45_AC_170,NOHAB,1,3493,23,3.99440363637,6.51471759313,1.66705599243,10.0,14.8016666631,644.384594629,12.8111045706,4.26666666752,17.6899999971,3.13333333302,17.8926673703,3.66872583527,1.95178928659,4.30050935658,0.83239997957,0.442842947452,0.936188351981,1.52688693542,0.390716248103,1.3730762497,2.23943417214,0.573050497271,46.1392999464,233.739097297,5.24612827368,0.32879499209,12.4649452237,0.0395931142307,1.48540863531,0.932883577487,1.0817077872,1.666666667,91.7699999958,52.3061316867,90.5432275671
AK_45_AC_170,HABIL,1,3493,0,2.47153724923,4.03098150949,1.03149089499,4.2,2.14,148.806849207,2.95845077908,0.0,7.308,2.256,16.7198706854,3.42825473006,1.82385687955,4.5234987303,0.875561459932,0.465805174323,1.29818118154,2.11728321731,0.541793197423,1.87237670396,3.05377387082,0.781432496207,10.6548851522,53.9770486369,1.21148119531,0.203255086063,7.70560250359,0.024475743348,0.792217938975,0.497537908082,0.576910819944,0.4,36.288,12.0789831342,20.9090231573
AK_45_AC_170,HABIL,1,3493,1,2.54643231739,4.15313246433,1.06274819484,0.066666667,0.14266666631,79.0768201668,1.5721378517,0.0,3.654,0.81466666698,11.7279668498,2.4047110521,1.27932407041,4.0138087328,0.7769066476,0.413320084287,1.3730762497,2.23943417214,0.573050497271,1.42300629501,2.32086814183,0.593888697117,5.66206758338,28.6837157761,0.643788112763,0.169094567404,6.41054325956,0.0203621730382,0.424402467232,0.266538164996,0.309059367772,0.2,19.0679999958,6.41884148609,11.1111758154
AK_45_AC_170,HABIL,1,3493,2,2.69622245371,4.39743437398,1.12526279454,0.0,0.214,64.6362751432,1.28504325959,0.0,2.66800000029,0.43866666698,11.2468194948,2.30605624032,1.22683898067,7.64534996725,1.4798221859,0.787276351025,1.72258656765,2.80947196115,0.71891789651,1.44797131786,2.36158512698,0.604307797119,4.62809401576,23.4456638637,0.526223304158,0.153722334004,5.8277665996,0.0185110663984,0.933685427911,0.586383962992,0.679930609098,0.0,14.4480000042,5.24667030769,9.08211806762
AK_45_AC_170,HABIL,1,3493,3,4.31894892922,7.04403839334,1.80250429073,2.4,0.28533333369,84.022212322,1.67045791796,0.0,3.36400000029,1.88,15.8177193892,3.24327695682,1.72544733567,7.0719487197,1.36883552196,0.728230624698,2.54643231739,4.15313246433,1.06274819484,2.22188702191,3.62381165985,0.927299895446,6.01616812195,30.4775691795,0.684050033712,0.143474178404,5.43924882629,0.0172769953052,1.04685941931,0.657460807079,0.762346440607,0.4,16.7999999958,6.82026997378,11.806058609
AK_45_AC_170,HABIL,1,3493,4,8.13859740531,13.2737370899,3.39662658299,9.133333333,9.34466666631,187.974354881,3.7371457,1.87733333248,12.5860000029,15.416,34.9433268673,7.16480574947,3.81172966589,14.7810099399,2.86098956004,1.52206761231,5.31754983925,8.67271779315,2.21926828923,4.11922874872,6.71830251582,1.71915149166,13.4593614037,68.1843675204,1.53035560764,1.28101945003,48.5647216633,0.154258886653,4.52695965189,2.84307376085,3.29663325726,4.4,40.6560000042,15.2582967409,26.4124948557
AK_45_AC_170,HABIL,1,3493,5,8.41321265772,13.7216239283,3.51123668348,14.86666667,32.314,960.64242135,19.0986727762,15.7013333325,21.5179999971,36.7226666698,85.9449468148,17.6222158644,9.37514921379,27.0135698875,5.22870505747,2.78170977395,9.48670863216,15.4724542768,3.95925798027,5.74195522424,9.36490653517,2.39639298784,68.7840292728,348.456021859,7.82087810533,5.71334674715,216.598658618,0.687994634474,10.5534746866,6.62791570379,7.68527627962,11.66666667,211.68,77.9774833441,134.980981997
AK_45_AC_170,HABIL,1,3493,6,1.14839104522,1.87298130764,0.479278597726,13.13333333,69.1933333369,1712.24311734,34.0413563723,30.0373333248,20.706,43.3653333302,61.9477223377,12.7018070963,6.75745534662,29.1160411285,5.63565615861,2.99821077048,4.14419377268,6.7590195028,1.72957059213,1.09846099953,1.79154733735,0.458440397723,122.600228855,621.085860736,13.9398848207,9.34290185643,354.198703363,1.12506148009,10.6100616808,6.6634541249,7.72648419429,13.0,594.635999958,138.986584599,240.589268452
AK_45_AC_170,HABIL,1,3493,7,0.349510317948,0.570037789018,0.14586739924,11.6,101.935333337,1267.2567332,25.1945168492,40.1066666752,21.576,45.6213333302,52.0240580802,10.6670515907,5.67495036396,22.8723386489,4.42713470555,2.35526841649,1.89734172681,3.09449085598,0.791851596208,0.199720181631,0.325735879352,0.0833527995433,90.7382625366,459.67493222,10.3171171897,4.84908562571,183.833659769,0.583921305714,12.9584219981,8.13829863699,9.43661269493,14.33333333,616.559999958,102.866049437,178.063714955
AK_45_AC_170,HABIL,1,3493,8,0.873775795058,1.42509447284,0.364668498178,10.06666667,99.5813333369,1422.24532306,28.2758677204,38.912,24.8239999971,47.8146666698,69.8866537436,14.3296115008,7.62345933275,37.3985035866,7.23879685876,3.85109348343,6.69062609007,10.9121519671,2.79231878697,0.848810772588,1.38437748831,0.354249398332,101.835773395,515.894297779,11.57892579,3.16668008048,120.051991952,0.381327967807,15.0521408392,9.45322025275,10.961305578,12.53333333,476.364000042,115.446818218,199.841341669
AK_45_AC_170,HABIL,1,3493,9,1.6976215448,2.76875497602,0.708498796509,7.866666667,83.1033333369,1508.29514613,29.9866368647,31.4026666752,27.4339999971,43.3026666698,74.0966931196,15.192841108,8.08270387019,34.4677861055,6.67153168873,3.54930421619,4.26901888503,6.96260442548,1.78166609135,1.22328611338,1.99513226247,0.510535897574,107.997122735,547.107346842,12.279483211,1.18536999785,44.9385557824,0.142740889793,10.8647031611,6.8233770239,7.91191981496,11.53333333,370.355999958,122.431673869,211.932302219
AK_45_AC_170,HABIL,1,3493,10,7.18992654322,11.726491664,3.00070078543,7.133333333,70.6913333369,1559.18323116,30.9983503416,25.4293333325,21.5179999971,41.2973333302,113.009485726,23.1715490671,12.327435533,37.8444823379,7.32511982023,3.89701793758,11.833420769,19.2998508637,4.93865337603,3.9694386124,6.47400060615,1.65663689196,111.640817259,565.566098269,12.6937783754,1.16316566063,44.0967672703,0.140067069081,12.8735415046,8.08499100399,9.37480082138,12.73333333,380.52,126.562372987,219.082646131
AK_45_AC_170,HABIL,1,3493,11,6.21629065715,10.1385292511,2.5943558874,7.8,68.5513333369,1526.79091245,30.3543539059,23.7226666675,18.0379999971,37.4746666698,104.589406902,21.4450898379,11.4089464503,34.0218073543,6.58520872728,3.50337976206,8.58796781426,14.0066428188,3.58417038208,2.64629240839,4.3160004043,1.10442459469,109.321458725,553.816358447,12.4300627926,1.20757433481,45.7803442847,0.145414710475,11.5154536095,7.23206887601,8.38581084451,11.86666667,380.100000042,123.933016385,214.53116382
AK_45_AC_170,HABIL,1,3493,12,5.09286463478,8.30626492865,2.12549638969,8.8,68.48,1521.89497424,30.2570170407,20.6506666675,20.01,35.2186666698,90.4557033226,18.5471047362,9.86719693612,40.5840660794,7.85538943745,4.17912529702,9.46174361194,15.4317372959,3.94883888135,4.293983909,7.00332141246,1.79208519182,108.970899194,552.040443587,12.3902034911,1.79342723005,67.9906103286,0.215962441315,12.4208455424,7.80068362978,9.04513749782,11.86666667,366.323999958,123.535602184,213.843229858
AK_45_AC_170,HABIL,1,3493,13,7.16496151925,11.685774677,2.99028168496,7.733333333,67.4813333369,1618.77520608,32.1831071292,19.1146666675,20.5900000029,36.66,97.1917662736,19.9282720973,10.6019881905,28.7337736301,5.5616650493,2.95884695293,9.31195347562,15.1874353862,3.88632428166,2.07209688559,3.37950975018,0.86478529575,115.90772871,587.182031583,13.1789345185,2.81482673906,106.712881767,0.338958193709,12.4491390374,7.818452839,9.06574145361,11.46666667,357.755999958,131.399586219,227.455983718
AK_45_AC_170,HABIL,1,3493,14,6.29118572531,10.260680206,2.62561318726,7.466666667,73.1166666631,1701.26434682,33.8230858263,20.6506666675,19.314,35.0306666698,96.1091847182,19.7062987695,10.4838967379,38.92757358,7.53476129595,4.00854875364,8.78768799851,14.3323787024,3.66752318272,2.52146729454,4.11241547918,1.05232909484,121.814125664,617.1035062,13.8505033566,4.09584618909,155.277603431,0.493217080362,9.81784374055,6.16591621602,7.14957337342,12.46666667,360.527999958,138.095413361,239.046628658
AK_45_AC_170,HABIL,1,3493,15,6.31615074928,10.301397193,2.63603228773,7.933333333,75.328,1506.16862727,29.9443592316,23.3813333325,19.8940000029,37.8506666698,102.424243791,21.0011431822,11.1727635451,38.2267498363,7.39911092952,3.93638175512,9.18712835953,14.9838504574,3.83422878086,2.12202693128,3.46094372047,0.885623495753,107.844859487,546.335989792,12.2621705831,8.42398390342,319.361609658,1.01440643863,10.1290722194,6.3613775388,7.37621691185,11.93333333,413.447999958,122.2590596,211.633502584
AK_45_AC_170,HABIL,1,3493,16,4.8681794303,7.93981206415,2.03172449014,12.06666667,86.456,1527.77999062,30.3740179141,29.0133333248,21.924,41.548,104.348833283,21.3957624441,11.3827039119,34.5952086018,6.69619539122,3.56242548839,8.53803777007,13.9252088509,3.56333218271,1.84741168112,3.01305688567,0.771013396205,109.392278815,554.175129037,12.4381151747,6.9721618592,264.32159174,0.839579700322,10.1856592136,6.39691595991,7.41742482652,12.06666667,496.692,124.013302063,214.670140343
AK_45_AC_170,HABIL,1,3493,17,0.773915704429,1.26222653348,0.322992098484,13.4,94.6593333369,1681.13660109,33.4229231636,32.768,25.3459999971,35.2813333302,78.0060154089,15.99441146,8.50914522765,23.2546061472,4.50112581484,2.39463223404,4.19412381688,6.84045347065,1.7504087915,0.674055613426,1.0993585935,0.281315698634,120.372936497,609.802522975,13.6866373411,4.67999105831,177.423116509,0.563559132676,9.902724234,6.21922384902,7.21138524698,12.0,707.279999958,136.461599443,236.218455737
AK_45_AC_170,HABIL,1,3493,18,0.27461524979,0.447886834184,0.114610099391,11.0,76.6833333369,1677.13083346,33.3432839103,35.4986666752,23.0260000029,30.2053333302,57.0159619157,11.6905952686,6.2194831731,19.177086171,3.71188731693,1.97475151415,1.97223679497,3.21664181081,0.823108896057,0.174755159161,0.285018894814,0.072933699698,120.086115062,608.349501725,13.6540251853,2.65598032726,100.690856281,0.319830091764,10.8364096619,6.80560781201,7.89131585608,12.26666667,526.260000042,136.13644237,235.655600676
AK_45_AC_170,HABIL,1,3493,19,4.51866911348,7.36977427696,1.88585709136,12.53333333,68.3373333369,1730.837792,34.4110398245,37.7173333248,25.1140000029,28.7013333302,48.3553094729,9.91480864555,5.27475155186,10.7672012071,2.08408291244,1.10874752802,2.74615249902,4.47886834368,1.14610099438,1.44797131786,2.36158512698,0.604307797119,123.931646891,627.830749588,14.0912696447,1.11875698645,42.4131902559,0.134719427687,8.74269082498,5.49068619892,6.3666229761,11.0,319.199999958,140.495955724,243.202027779
AK_45_AC_170,HABIL,1,3493,20,5.54223504373,9.03917065765,2.31304018878,13.13333333,61.9886666631,1600.37834736,31.8173564845,36.352,26.1580000029,27.072,38.8526491566,7.9663761014,4.23817102334,8.6647299632,1.67713181075,0.892246531195,2.2718170676,3.70524563014,0.94813809545,1.29818118154,2.11728321731,0.541793197423,114.590474713,580.508896955,13.0291601734,0.604641180416,22.9225486251,0.0728101945003,6.93190696338,4.35345669405,5.04796967258,9.2,248.891999958,129.906272253,224.871019738
AK_45_AC_170,HABIL,1,3493,21,4.34391395319,7.08475538032,1.8129233912,8.733333333,59.4206666631,1247.92025046,24.8100854019,36.0106666752,23.4319999971,18.1733333302,35.4846176449,7.27579241341,3.87077539221,6.43483622211,1.24551700641,0.662624262079,1.49790136317,2.44301909666,0.625145996966,2.34671213576,3.82739658497,0.979395395298,89.353729473,452.660965628,10.1596930836,0.404802146211,15.3464520456,0.0487458081824,4.52695965189,2.84307376085,3.29663325726,9.333333333,238.811999958,101.296464098,175.346723315
AK_45_AC_170,HABIL,1,3493,22,3.19552290797,5.21177407268,1.33364479347,14.0,34.24,668.171930727,13.284024086,24.9173333325,21.6919999971,9.8386666698,24.0573678999,4.93274062029,2.62425450375,6.37112497302,1.23318515498,0.656063625887,1.39804127217,2.28015115668,0.583469597116,2.09706190844,3.42022673533,0.875204395752,47.8425235249,242.367532106,5.43978811208,0.406510172229,15.4112050111,0.0489514867082,3.22545875096,2.02569005397,2.34885119507,6.0,174.132,54.2370026988,93.8856137811
AK_45_AC_170,HABIL,1,3493,23,3.52006820345,5.74109487716,1.46909309287,7.2,17.4766666631,298.058783706,5.92575036409,2.90133333248,20.8219999971,3.196,18.4640298639,3.78587842623,2.0141153317,5.28803372702,1.02354367852,0.544532809426,1.57279643133,2.5651700515,0.656403296814,2.04713186312,3.33879276565,0.854366195905,21.3416393528,108.115544079,2.4265859635,0.218627319464,8.28837916355,0.0263268499878,1.52784888204,0.959537393986,1.11261372398,1.733333333,62.9159999958,24.1940948322,41.8805857656
L_AK_104_AC_145,NOHAB,2,4428,0,0.0780156958736,0.127240577748,0.0325596872899,8.541666667,2.05083333369,314.465122124,6.25192718278,0.0,1.305,3.68166666698,2.36814715235,0.48556665475,0.25832505268,0.318556248316,0.0616592576843,0.0328031812599,0.0936188351981,0.152688693542,0.0390716248103,0.0,0.0,0.0,22.5163678854,114.066652724,2.56015488577,0.175072658163,6.637178627,0.0210820478416,0.141467488936,0.0888460549099,0.103019789154,2.083333333,55.6500000042,25.5258338354,44.1858594256
L_AK_104_AC_145,NOHAB,2,4428,1,0.0468094175991,0.0763443467707,0.0195358124052,0.333333333,0.08916666631,259.540360749,5.15995995181,0.0,0.58000000029,1.72333333302,2.48091606437,0.508688876405,0.270626245665,0.438014841555,0.0847814793391,0.0451043742447,0.0936188351981,0.152688693542,0.0390716248103,0.0312062782745,0.0508962309768,0.0130238748846,18.5836387968,94.1436684538,2.11299592826,0.203895595788,7.72988486442,0.0245528727913,0.106100616808,0.066634541249,0.0772648419429,0.791666667,32.9175,21.0674687143,36.4683174334
L_AK_104_AC_145,NOHAB,2,4428,2,0.0624125569236,0.101792462565,0.0260477499257,0.25,0.22291666631,230.022551445,4.57311205874,0.0,0.79750000029,1.37083333302,3.45824663488,0.709081464017,0.377236584833,1.5529617121,0.300588881511,0.159915508802,0.0936188351981,0.152688693542,0.0390716248103,0.0,0.0,0.0,16.4701012161,83.4366059972,1.8726825886,0.115291750503,4.3708249497,0.0138832997988,0.371352158828,0.233220894372,0.2704269468,0.958333333,26.3550000042,18.6714424384,32.3207357759
L_AK_104_AC_145,NOHAB,2,4428,3,0.0468094175991,0.0763443467707,0.0195358124052,0.083333333,0.13375,241.984218661,4.81092371782,0.0,1.26874999971,2.82,3.7589637342,0.770740721886,0.410039766191,3.26520154883,0.632007391958,0.336232608283,0.343269062518,0.559858543189,0.143262624356,0.0780156958736,0.127240577748,0.0325596872899,17.3265818894,87.7754888948,1.97006610941,0.143047171912,5.42306058541,0.0172255756753,0.318301850424,0.199903623747,0.231794525829,1.708333333,25.7250000042,19.6423975881,34.0014835247
